Pop,Bench,Block,Position,Cohort,Census Date,Flower/Bud Count,Mature Fruit Count,Pedicel Count,STTO-BH Height (cm),Notes (AC = Already Collected Plant)
CAIN3,3,13,E07,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,3,13,E09,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,3,13,E11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,3,13,E13,cohort 1,6/22/22,,,,,AC
CAIN3,3,13,F02,cohort 6,6/22/22,,,,,AC
CAIN3,3,13,F04,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,3,13,F06,cohort 7,6/22/22,,,,,NO PLANT
CAIN3,3,13,F08,cohort 6,6/22/22,0,0,2,,
CAIN3,3,13,F10,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,3,13,F12,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,3,13,F14,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,3,13,G01,cohort 2,6/22/22,,,,,AC
CAIN3,3,13,G03,cohort 1,6/22/22,N/A,N/A,N/A,N/A,AC
CAIN3,3,13,G05,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,3,13,G07,cohort 1,6/22/22,,,,,AC
CAIN3,3,13,G09,cohort 2,6/22/22,,,,,NO PLANT
CAIN3,3,13,G11,cohort 6,6/22/22,0,0,2,,
CAIN3,3,13,G13,cohort 2,6/22/22,,,,,AC
CACO1,3,14,A01,cohort 2,6/22/22,N/A,N/A,N/A,N/A,AC
CACO1,3,14,A03,cohort 8,6/22/22,0,0,0,,
CACO1,3,14,A05,cohort 2,6/22/22,,,,,NO PLANT
CACO1,3,14,A07,cohort 3,6/22/22,,,,,AC
CACO1,3,14,A09,cohort 7,6/22/22,,,,,AC
CACO1,3,14,A11,cohort 3,6/22/22,,,,,AC
CACO1,3,14,A13,cohort 6,6/22/22,0,0,2,,
CACO1,3,14,B02,cohort 1,6/22/22,,,,,AC
CACO1,3,14,B04,cohort 1,6/22/22,,,,,AC
CACO1,3,14,B06,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,B08,cohort 4,6/22/22,0,0,3,,
CACO1,3,14,B10,cohort 4,6/22/22,,,,,AC
CACO1,3,14,B14,cohort 3,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,C01,cohort 7,6/22/22,,,,,NO PLANT
CACO1,3,14,C03,cohort 3,6/22/22,0,0,1,,
CACO1,3,14,C05,cohort 2,6/22/22,,,,,AC
CACO1,3,14,C07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,C09,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CACO1,3,14,C11,cohort 5,6/22/22,0,0,1,,
CACO1,3,14,C13,cohort 3,6/22/22,,,,,NO PLANT
CACO1,3,14,D02,cohort 2,6/22/22,,,,,AC
CACO1,3,14,D04,cohort 6,6/22/22,0,0,0,,
CACO1,3,14,D06,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,D08,cohort 7,6/22/22,,,,,NO PLANT
CACO1,3,14,D10,cohort 2,6/22/22,,,,,NO PLANT
CACO1,3,14,D12,cohort 6,6/22/22,0,1,0,,
CACO1,3,14,D14,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,E01,cohort 1,6/22/22,0,0,2,,
CACO1,3,14,E03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,3,14,E05,cohort 6,6/22/22,0,0,0,,
CACO1,3,14,E07,cohort 4,6/22/22,0,0,5,,
CACO1,3,14,E09,cohort 4,6/22/22,0,0,3,,
CACO1,3,14,E11,cohort 7,6/22/22,,,,,NO PLANT
CACO1,3,14,E13,cohort 2,6/22/22,,,,,NO PLANT
CACO1,3,14,F02,cohort 5,6/22/22,0,0,6,,
CACO1,3,14,F04,cohort 5,6/22/22,0,0,1,,
CACO1,3,14,F06,cohort 7,6/22/22,,,,,NO PLANT
CACO1,3,14,F08,cohort 5,6/22/22,0,0,7,,
CACO1,3,14,F10,cohort 5,6/22/22,0,1,4,,
CACO1,3,14,F12,cohort 3,6/22/22,,,,,NO PLANT
CACO1,3,14,F14,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CACO1,3,14,G01,cohort 1,6/22/22,0,0,3,,
CACO1,3,14,G03,cohort 4,6/22/22,0,0,12,,
CACO1,3,14,G05,cohort 7,6/22/22,,,,,NO PLANT
CACO1,3,14,G07,cohort 6,6/22/22,0,0,5,,
CACO1,3,14,G09,cohort 6,6/22/22,,,,,NO PLANT
CACO1,3,14,G11,cohort 5,6/22/22,0,0,4,,
CACO1,3,14,G13,cohort 4,6/22/22,,,,,NO PLANT
STTO_BH,4,1,A01,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,A03,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,A05,cohort 1,6/22/22,,,,,AC
STTO_BH,4,1,A07,cohort 7,6/22/22,,,,0.8,
STTO_BH,4,1,A09,cohort 6,6/22/22,,,,0.3,
STTO_BH,4,1,A11,cohort 8,6/22/22,,,,0.9,
STTO_BH,4,1,A13,cohort 1,6/22/22,,,,1,
STTO_BH,4,1,B02,cohort 3,6/22/22,,,,1.1,
STTO_BH,4,1,B04,cohort 8,6/22/22,,,,N/A,NO PLANT
STTO_BH,4,1,B06,cohort 4,6/22/22,,,,,AC
STTO_BH,4,1,B08,cohort 8,6/22/22,,,,0.4,
STTO_BH,4,1,B10,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH
STTO_BH,4,1,B12,cohort 4,6/22/22,,,,0.7,
STTO_BH,4,1,B14,cohort 3,6/22/22,,,,1.2,
STTO_BH,4,1,C01,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,C03,cohort 4,6/22/22,,,,0.6,
STTO_BH,4,1,C05,cohort 6,6/22/22,,,,0.7,
STTO_BH,4,1,C07,cohort 7,6/22/22,,,,,NO PLANT
STTO_BH,4,1,C09,cohort 8,6/22/22,,,,N/A,NO PLANT
STTO_BH,4,1,C11,cohort 3,6/22/22,,,,,NO PLANT
STTO_BH,4,1,C13,cohort 5,6/22/22,,,,0.8,
STTO_BH,4,1,D02,cohort 5,6/22/22,,,,,NO PLANT
STTO_BH,4,1,D04,cohort 7,6/22/22,,,,,NO PLANT
STTO_BH,4,1,D06,cohort 7,6/22/22,,,,,NO PLANT
STTO_BH,4,1,D08,cohort 4,6/22/22,,,,N/A,NO PLANT
STTO_BH,4,1,D10,cohort 8,6/22/22,,,,N/A,NO PLANT
STTO_BH,4,1,D12,cohort 4,6/22/22,,,,,NO PLANT
STTO_BH,4,1,D14,cohort 1,6/22/22,,,,0.9,
STTO_BH,4,1,E01,cohort 3,6/22/22,,,,,NO PLANT
STTO_BH,4,1,E03,cohort 4,6/22/22,,,,,NO PLANT
STTO_BH,4,1,E05,cohort 8,6/22/22,,,,N/A,NO PLANT
STTO_BH,4,1,E07,cohort 5,6/22/22,,,,0.7,
STTO_BH,4,1,E09,cohort 5,6/22/22,,,,,NO PLANT
STTO_BH,4,1,E11,cohort 6,6/22/22,,,,0.7,
STTO_BH,4,1,E13,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,F02,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH
STTO_BH,4,1,F04,cohort 7,6/22/22,,,,,NO PLANT
STTO_BH,4,1,F08,cohort 3,6/22/22,,,,,NO PLANT
STTO_BH,4,1,F10,cohort 6,6/22/22,,,,,NO PLANT
STTO_BH,4,1,F12,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,F14,cohort 6,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G01,cohort 3,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G03,cohort 7,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G05,cohort 6,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G07,cohort 2,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G09,cohort 5,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G11,cohort 5,6/22/22,,,,,NO PLANT
STTO_BH,4,1,G13,cohort 1,6/22/22,,,,1.3,
STBR3,4,2,A01,cohort 4,6/22/22,,,,N/A,NO PLANT
STBR3,4,2,A03,cohort 2,6/22/22,,,,,AC
STBR3,4,2,A05,cohort 7,6/22/22,0,0,0,,
STBR3,4,2,A07,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,A09,cohort 6,6/22/22,0,0,0,,
STBR3,4,2,A11,cohort 1,6/22/22,,,,,AC
STBR3,4,2,A13,cohort 6,6/22/22,,,,,AC
STBR3,4,2,B02,cohort 3,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STBR3,4,2,B04,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STBR3,4,2,B06,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STBR3,4,2,B10,cohort 7,6/22/22,,,,,AC
STBR3,4,2,B12,cohort 7,6/22/22,0,0,0,,
STBR3,4,2,B14,cohort 2,6/22/22,,,,,AC
STBR3,4,2,C01,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STBR3,4,2,C03,cohort 3,6/22/22,0,0,0,,
STBR3,4,2,C05,cohort 3,6/22/22,0,0,0,,
STBR3,4,2,C07,cohort 1,6/22/22,0,1,1,,
STBR3,4,2,C09,cohort 2,6/22/22,0,1,1,,
STBR3,4,2,C11,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,C13,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,D02,cohort 4,6/22/22,,,,,AC
STBR3,4,2,D04,cohort 2,6/22/22,0,0,0,,
STBR3,4,2,D06,cohort 6,6/22/22,,,,,AC
STBR3,4,2,D08,cohort 3,6/22/22,0,1,1,,
STBR3,4,2,D10,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,D12,cohort 4,6/22/22,,,,,AC
STBR3,4,2,D14,cohort 5,6/22/22,0,0,0,,
STBR3,4,2,E01,cohort 4,6/22/22,,,,,AC
STBR3,4,2,E03,cohort 4,6/22/22,0,0,1,,
STBR3,4,2,E05,cohort 5,6/22/22,,,,,AC
STBR3,4,2,E07,cohort 5,6/22/22,0,1,1,,
STBR3,4,2,E09,cohort 5,6/22/22,0,2,2,,
STBR3,4,2,E11,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,E13,cohort 6,6/22/22,2,0,0,,
STBR3,4,2,F02,cohort 3,6/22/22,,,,,AC
STBR3,4,2,F04,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STBR3,4,2,F06,cohort 7,6/22/22,,,,,NO PLANT
STBR3,4,2,F08,cohort 2,6/22/22,1,0,1,,
STBR3,4,2,F10,cohort 3,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STBR3,4,2,F12,cohort 4,6/22/22,,,,,AC
STBR3,4,2,F14,cohort 8,6/22/22,0,0,0,,
STBR3,4,2,G01,cohort 1,6/22/22,0,0,3,,
STBR3,4,2,G03,cohort 5,6/22/22,,,,,AC
STBR3,4,2,G05,cohort 7,6/22/22,,,,,NO PLANT
STBR3,4,2,G07,cohort 7,6/22/22,,,,,NO PLANT
STBR3,4,2,G09,cohort 5,6/22/22,0,1,0,,
STBR3,4,2,G11,cohort 6,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STBR3,4,2,G13,cohort 6,6/22/22,,,,,AC
STPO,4,3,A01,cohort 1,6/22/22,0,0,8,,
STPO,4,3,A03,cohort 6,6/22/22,,,,,AC
STPO,4,3,A05,cohort 4,6/22/22,,,,,NO PLANT
STPO,4,3,A07,cohort 1,6/22/22,,,,,AC
STPO,4,3,A09,cohort 8,6/22/22,0,0,0,,
STPO,4,3,A11,cohort 8,6/22/22,,,,,AC
STPO,4,3,A13,cohort 4,6/22/22,,,,,NO PLANT
STPO,4,3,B02,cohort 7,6/22/22,,,,,AC
STPO,4,3,B04,cohort 8,6/22/22,,,,,AC
STPO,4,3,B08,cohort 3,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STPO,4,3,B10,cohort 5,6/22/22,0,0,1,,
STPO,4,3,B12,cohort 1,6/22/22,,,,,AC
STPO,4,3,B14,cohort 3,6/22/22,,,,,AC
STPO,4,3,C01,cohort 6,6/22/22,,,,,AC
STPO,4,3,C03,cohort 7,6/22/22,0,0,0,,
STPO,4,3,C05,cohort 3,6/22/22,0,0,3,,
STPO,4,3,C07,cohort 7,6/22/22,,,,,NO PLANT
STPO,4,3,C09,cohort 2,6/22/22,0,0,7,,
STPO,4,3,C11,cohort 2,6/22/22,0,0,3,,
STPO,4,3,C13,cohort 5,6/22/22,,,,,AC
STPO,4,3,D02,cohort 7,6/22/22,,,,,NO PLANT
STPO,4,3,D04,cohort 4,6/22/22,0,0,0,,
STPO,4,3,D06,cohort 7,6/22/22,,,,,NO PLANT
STPO,4,3,D08,cohort 3,6/22/22,0,0,9,,
STPO,4,3,D10,cohort 2,6/22/22,0,0,0,,
STPO,4,3,D12,cohort 5,6/22/22,,,,,NO PLANT
STPO,4,3,D14,cohort 6,6/22/22,0,0,0,,
STPO,4,3,E01,cohort 2,6/22/22,0,0,6,,
STPO,4,3,E03,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STPO,4,3,E05,cohort 2,6/22/22,0,0,2,,
STPO,4,3,E07,cohort 4,6/22/22,0,0,0,,
STPO,4,3,E09,cohort 2,6/22/22,0,0,1,,
STPO,4,3,E11,cohort 6,6/22/22,0,0,0,,
STPO,4,3,E13,cohort 8,6/22/22,0,0,0,,
STPO,4,3,F02,cohort 4,6/22/22,0,0,0,,
STPO,4,3,F04,cohort 3,6/22/22,0,0,4,,
STPO,4,3,F06,cohort 8,6/22/22,0,0,0,,
STPO,4,3,F08,cohort 5,6/22/22,,,,,NO PLANT
STPO,4,3,F10,cohort 1,6/22/22,0,0,0,,
STPO,4,3,F12,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STPO,4,3,F14,cohort 6,6/22/22,0,0,5,,
STPO,4,3,G01,cohort 7,6/22/22,,,,,NO PLANT
STPO,4,3,G03,cohort 4,6/22/22,1,0,0,,
STPO,4,3,G05,cohort 3,6/22/22,0,0,16,,
STPO,4,3,G07,cohort 6,6/22/22,,,,,AC
STPO,4,3,G09,cohort 5,6/22/22,,,,,NO PLANT
STPO,4,3,G11,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
STPO,4,3,G13,cohort 5,6/22/22,,,,,NO PLANT
CACO1,4,4,A01,cohort 6,6/22/22,,,,,AC
CACO1,4,4,A03,cohort 5,6/22/22,0,0,3,,
CACO1,4,4,A05,cohort 3,6/22/22,0,0,6,,
CACO1,4,4,A07,cohort 4,6/22/22,,,,,AC
CACO1,4,4,A09,cohort 6,6/22/22,0,1,1,,
CACO1,4,4,A11,cohort 2,6/22/22,,,,,AC
CACO1,4,4,A13,cohort 7,6/22/22,0,1,1,,
CACO1,4,4,B02,cohort 1,6/22/22,0,2,1,,
CACO1,4,4,B04,cohort 3,6/22/22,0,0,2,,
CACO1,4,4,B06,cohort 5,6/22/22,,,,,AC
CACO1,4,4,B08,cohort 2,6/22/22,,,,,AC
CACO1,4,4,B10,cohort 5,6/22/22,0,0,3,,
CACO1,4,4,B14,cohort 4,6/22/22,,,,,AC
CACO1,4,4,C01,cohort 5,6/22/22,,,,,AC
CACO1,4,4,C03,cohort 8,6/22/22,,,,,
CACO1,4,4,C05,cohort 1,6/22/22,,,,,AC
CACO1,4,4,C07,cohort 5,6/22/22,0,1,6,,
CACO1,4,4,C09,cohort 6,6/22/22,,,,,AC
CACO1,4,4,C11,cohort 3,6/22/22,,,,,AC
CACO1,4,4,C13,cohort 6,6/22/22,,,,,AC
CACO1,4,4,D02,cohort 8,6/22/22,0,0,2,,
CACO1,4,4,D04,cohort 6,6/22/22,,,,,AC
CACO1,4,4,D06,cohort 2,6/22/22,,,,,NO PLANT
CACO1,4,4,D08,cohort 4,6/22/22,,,,,AC
CACO1,4,4,D10,cohort 1,6/22/22,,,,,AC
CACO1,4,4,D12,cohort 6,6/22/22,,,,,NO PLANT
CACO1,4,4,D14,cohort 2,6/22/22,,,,,NO PLANT
CACO1,4,4,E01,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,4,4,E03,cohort 4,6/22/22,,,,,AC
CACO1,4,4,E05,cohort 3,6/22/22,,,,,NO PLANT
CACO1,4,4,E07,cohort 3,6/22/22,,,,,NO PLANT
CACO1,4,4,E09,cohort 4,6/22/22,,,,,NO PLANT
CACO1,4,4,E11,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH
CACO1,4,4,E13,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT 
CACO1,4,4,F02,cohort 3,6/22/22,,,,,NO PLANT
CACO1,4,4,F04,cohort 2,6/22/22,,,,,NO PLANT
CACO1,4,4,F06,cohort 4,6/22/22,,,,,NO PLANT
CACO1,4,4,F08,cohort 2,6/22/22,,,,,AC
CACO1,4,4,F10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,4,4,F12,cohort 7,6/22/22,,,,,NO PLANT
CACO1,4,4,F14,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CACO1,4,4,G01,cohort 7,6/22/22,,,,,NO PLANT
CACO1,4,4,G03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CACO1,4,4,G05,cohort 7,6/22/22,,,,,NO PLANT
CACO1,4,4,G07,cohort 7,6/22/22,,,,,NO PLANT
CACO1,4,4,G09,cohort 1,6/22/22,,,,,AC
CACO1,4,4,G11,cohort 7,6/22/22,,,,,NO PLANT
CACO1,4,4,G13,cohort 5,6/22/22,0,0,2,,
CAAM,4,5,A01,cohort 5,6/22/22,,,,,AC
CAAM,4,5,A03,cohort 2,6/22/22,0,0,7,,
CAAM,4,5,A05,cohort 8,6/22/22,0,0,2,,
CAAM,4,5,A07,cohort 1,6/22/22,,,,,AC
CAAM,4,5,A09,cohort 3,6/22/22,,,,,AC
CAAM,4,5,A11,cohort 7,6/22/22,0,0,0,,
CAAM,4,5,B02,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAM,4,5,B04,cohort 7,6/22/22,0,0,0,,
CAAM,4,5,B06,cohort 4,6/22/22,,,,,AC
CAAM,4,5,B08,cohort 6,6/22/22,0,0,2,,
CAAM,4,5,B10,cohort 3,6/22/22,0,0,3,,
CAAM,4,5,B12,cohort 2,6/22/22,,,,,AC
CAAM,4,5,B14,cohort 5,6/22/22,,,,,AC
CAAM,4,5,C01,cohort 2,6/22/22,0,0,6,,
CAAM,4,5,C03,cohort 5,6/22/22,,,,,AC
CAAM,4,5,C05,cohort 6,6/22/22,0,1,0,,
CAAM,4,5,C07,cohort 6,6/22/22,0,0,5,,
CAAM,4,5,C09,cohort 4,6/22/22,0,0,4,,
CAAM,4,5,C11,cohort 4,6/22/22,,,,,NO PLANT
CAAM,4,5,C13,cohort 7,6/22/22,,,,,NO PLANT
CAAM,4,5,D02,cohort 4,6/22/22,,,,,NO PLANT
CAAM,4,5,D04,cohort 3,6/22/22,0,0,2,,
CAAM,4,5,D06,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAM,4,5,D08,cohort 6,6/22/22,0,0,3,,
CAAM,4,5,D10,cohort 6,6/22/22,,,,,NO PLANT
CAAM,4,5,D12,cohort 5,6/22/22,0,0,3,,
CAAM,4,5,D14,cohort 2,6/22/22,,,,,AC
CAAM,4,5,E01,cohort 4,6/22/22,0,0,4,,
CAAM,4,5,E03,cohort 8,6/22/22,0,0,0,,
CAAM,4,5,E05,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAM,4,5,E07,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAM,4,5,E09,cohort 5,6/22/22,,,,,AC
CAAM,4,5,E11,cohort 3,6/22/22,0,0,2,,
CAAM,4,5,E13,cohort 1,6/22/22,0,0,4,,
CAAM,4,5,F02,cohort 7,6/22/22,,,,,NO PLANT
CAAM,4,5,F04,cohort 2,6/22/22,0,0,4,,
CAAM,4,5,F06,cohort 7,6/22/22,,,,,NO PLANT
CAAM,4,5,F08,cohort 3,6/22/22,,,,,NO PLANT
CAAM,4,5,F10,cohort 4,6/22/22,,,,,AC
CAAM,4,5,F12,cohort 5,6/22/22,,,,,NO PLANT
CAAM,4,5,F14,cohort 2,6/22/22,,,,,AC
CAAM,4,5,G01,cohort 7,6/22/22,,,,,NO PLANT
CAAM,4,5,G03,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
CAAM,4,5,G05,cohort 1,6/22/22,,,,,AC
CAAM,4,5,G07,cohort 6,6/22/22,,,,,NO PLANT
CAAM,4,5,G09,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAM,4,5,G11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAAM,4,5,G13,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,4,6,A01,cohort 4,6/22/22,0,1,0,,
CAIN3,4,6,A03,cohort 6,6/22/22,,,,,AC
CAIN3,4,6,A05,cohort 5,6/22/22,,,,,AC
CAIN3,4,6,A07,cohort 8,6/22/22,0,0,0,,
CAIN3,4,6,A09,cohort 7,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,4,6,A11,cohort 4,6/22/22,0,0,0,,
CAIN3,4,6,A13,cohort 4,6/22/22,,,,,AC
CAIN3,4,6,B02,cohort 2,6/22/22,,,,,AC
CAIN3,4,6,B04,cohort 7,6/22/22,,,,,AC
CAIN3,4,6,B06,cohort 5,6/22/22,,,,,AC
CAIN3,4,6,B08,cohort 1,6/22/22,,,,,AC
CAIN3,4,6,B10,cohort 6,6/22/22,,,,,AC
CAIN3,4,6,B12,cohort 3,6/22/22,,,,,AC
CAIN3,4,6,B14,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,4,6,C01,cohort 3,6/22/22,,,,,AC
CAIN3,4,6,C03,cohort 4,6/22/22,,,,,AC
CAIN3,4,6,C05,cohort 7,6/22/22,,,,,NO PLANT
CAIN3,4,6,C07,cohort 1,6/22/22,,,,,AC
CAIN3,4,6,C09,cohort 4,6/22/22,,,,,AC
CAIN3,4,6,C11,cohort 6,6/22/22,,,,,AC
CAIN3,4,6,C13,cohort 7,6/22/22,,,,,NO PLANT
CAIN3,4,6,D02,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,4,6,D04,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,4,6,D06,cohort 1,6/22/22,,,,,AC
CAIN3,4,6,D08,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,4,6,D10,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,4,6,D12,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,4,6,D14,cohort 7,6/22/22,,,,,NO PLANT
CAIN3,4,6,E01,cohort 1,6/22/22,,,,,AC
CAIN3,4,6,E03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,4,6,E05,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,4,6,E07,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,4,6,E09,cohort 1,6/22/22,,,,,AC
CAIN3,4,6,E11,cohort 2,6/22/22,0,0,1,,
CAIN3,4,6,E13,cohort 2,6/22/22,,,,,NO PLANT
CAIN3,4,6,F02,cohort 2,6/22/22,,,,,NO PLANT
CAIN3,4,6,F04,cohort 8,6/22/22,0,0,0,,
CAIN3,4,6,F06,cohort 6,6/22/22,0,0,5,,
CAIN3,4,6,F08,cohort 3,6/22/22,,,,,NO PLANT
CAIN3,4,6,F12,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
CAIN3,4,6,F14,cohort 4,6/22/22,0,0,0,,
CAIN3,4,6,G01,cohort 2,6/22/22,0,0,1,,
CAIN3,4,6,G03,cohort 2,6/22/22,,,,,AC
CAIN3,4,6,G05,cohort 5,6/22/22,,,,,NO PLANT
CAIN3,4,6,G07,cohort 7,6/22/22,,,,,NO PLANT
CAIN3,4,6,G09,cohort 6,6/22/22,,,,,AC
CAIN3,4,6,G11,cohort 6,6/22/22,0,0,1,,
CAIN3,4,6,G13,cohort 1,6/22/22,,,,,AC
STGL1,4,7,A01,cohort 1,6/22/22,,,,,AC
STGL1,4,7,A03,cohort 6,6/22/22,,,,,NO PLANT
STGL1,4,7,A05,cohort 2,6/22/22,1,1,2,,
STGL1,4,7,A07,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,A09,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,A11,cohort 6,6/22/22,0,0,1,,
STGL1,4,7,A13,cohort 4,6/22/22,0,0,5,,
STGL1,4,7,B02,cohort 3,6/22/22,0,1,4,,
STGL1,4,7,B04,cohort 3,6/22/22,0,0,1,,
STGL1,4,7,B06,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,B08,cohort 4,6/22/22,,,,,NO PLANT
STGL1,4,7,B10,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,B12,cohort 4,6/22/22,2,1,5,,
STGL1,4,7,B14,cohort 5,6/22/22,0,1,1,,
STGL1,4,7,C01,cohort 3,6/22/22,1,1,1,,
STGL1,4,7,C03,cohort 2,6/22/22,0,0,2,,
STGL1,4,7,C07,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,C09,cohort 5,6/22/22,0,1,0,,
STGL1,4,7,C11,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,C13,cohort 3,6/22/22,0,0,2,,
STGL1,4,7,D02,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,D04,cohort 5,6/22/22,,,,,NO PLANT
STGL1,4,7,D06,cohort 6,6/22/22,,,,,NO PLANT
STGL1,4,7,D08,cohort 2,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,D10,cohort 5,6/22/22,,,,,NO PLANT
STGL1,4,7,D12,cohort 1,6/22/22,0,0,1,,
STGL1,4,7,D14,cohort 5,6/22/22,,,,,NO PLANT
STGL1,4,7,E01,cohort 3,6/22/22,,,,,NO PLANT
STGL1,4,7,E03,cohort 6,6/22/22,,,,,NO PLANT
STGL1,4,7,E05,cohort 3,6/22/22,,,,,NO PLANT
STGL1,4,7,E07,cohort 4,6/22/22,0,1,3,,
STGL1,4,7,E09,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH
STGL1,4,7,E11,cohort 2,6/22/22,0,0,3,,
STGL1,4,7,E13,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,F02,cohort 7,6/22/22,,,,,NO PLANT
STGL1,4,7,F04,cohort 2,6/22/22,0,1,0,,
STGL1,4,7,F06,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,F08,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,F10,cohort 6,6/22/22,,,,,NO PLANT
STGL1,4,7,F12,cohort 1,6/22/22,0,0,0,,
STGL1,4,7,F14,cohort 4,6/22/22,0,1,1,,
STGL1,4,7,G01,cohort 5,6/22/22,0,1,1,,
STGL1,4,7,G03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,NO PLANT
STGL1,4,7,G05,cohort 1,6/22/22,,,,,ON SHORT SEASON BENCH-AC
