Bench,Block,Pop,Position,Cohort,Census Date,Flower/Bud Count,Mature Fruit Count,Pedicel Count,STTO-BH Height (cm),Notes (AC = Already Collected Plant)
1,13,CAIN4,F10,cohort 6,6/1/22,,,,,NO PLANT
2,14,CAIN4,F12,cohort 6,6/1/22,,,,,NO PLANT
3,12,CAIN4,G03,cohort 6,6/1/22,,,,,NO PLANT
4,12,CAIN4,G09,cohort 6,6/1/22,,,,,NO PLANT
2,14,CAIN4,G11,cohort 6,6/1/22,,,,,NO PLANT
4,12,CAIN4,B12,cohort 7,6/1/22,,,,,NO PLANT
3,12,CAIN4,C01,cohort 7,6/1/22,,,,,NO PLANT
2,14,CAIN4,D02,cohort 7,6/1/22,,,,,NO PLANT
4,12,CAIN4,D08,cohort 7,6/1/22,,,,,NO PLANT
3,12,CAIN4,E01,cohort 7,6/1/22,,,,,NO PLANT
4,12,CAIN4,E01,cohort 7,6/1/22,,,,,NO PLANT
4,12,CAIN4,E03,cohort 7,6/1/22,,,,,NO PLANT
1,13,CAIN4,F08,cohort 7,6/1/22,,,,,NO PLANT
1,13,CAIN4,F14,cohort 7,6/1/22,,,,,NO PLANT
2,14,CAIN4,G05,cohort 7,6/1/22,,,,,NO PLANT
2,14,CAIN4,G09,cohort 7,6/1/22,,,,,NO PLANT
1,13,CAIN4,G11,cohort 7,6/1/22,,,,,NO PLANT
2,14,CAIN4,A09,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,B08,cohort 8,6/1/22,,,,,NO PLANT
2,14,CAIN4,B12,cohort 8,6/1/22,,,,,NO PLANT
4,12,CAIN4,C09,cohort 8,6/1/22,,,,,NO PLANT
2,14,CAIN4,C13,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,D06,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,D14,cohort 8,6/1/22,,,,,NO PLANT
2,14,CAIN4,E03,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,E07,cohort 8,6/1/22,,,,,NO PLANT
4,12,CAIN4,E07,cohort 8,6/1/22,,,,,NO PLANT
2,14,CAIN4,E09,cohort 8,6/1/22,,,,,NO PLANT
4,12,CAIN4,E09,cohort 8,6/1/22,,,,,NO PLANT
2,14,CAIN4,F02,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,F04,cohort 8,6/1/22,,,,,NO PLANT
4,12,CAIN4,F06,cohort 8,6/1/22,,,,,NO PLANT
1,13,CAIN4,F12,cohort 8,6/1/22,,,,,NO PLANT
4,12,CAIN4,F12,cohort 8,6/1/22,,,,,NO PLANT
4,2,STBR3,B06,cohort 2,6/1/22,,,,,NO PLANT
4,2,STBR3,D04,cohort 2,6/1/22,,,,,NO PLANT
4,2,STBR3,B02,cohort 3,6/1/22,,,,,NO PLANT
4,2,STBR3,C03,cohort 3,6/1/22,,,,,NO PLANT
2,5,STBR3,F12,cohort 3,6/1/22,,,,,NO PLANT
4,2,STBR3,A01,cohort 4,6/1/22,,,,,NO PLANT
4,2,STBR3,G11,cohort 6,6/1/22,,,,,NO PLANT
3,3,STBR3,B10,cohort 7,6/1/22,,,,,NO PLANT
3,3,STBR3,C05,cohort 7,6/1/22,,,,,NO PLANT
3,3,STBR3,E05,cohort 7,6/1/22,,,,,NO PLANT
4,2,STBR3,F06,cohort 7,6/1/22,,,,,NO PLANT
2,5,STBR3,F10,cohort 7,6/1/22,,,,,NO PLANT
2,5,STBR3,F14,cohort 7,6/1/22,,,,,NO PLANT
2,5,STBR3,G01,cohort 7,6/1/22,,,,,NO PLANT
4,2,STBR3,G05,cohort 7,6/1/22,,,,,NO PLANT
4,2,STBR3,G07,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,B06,cohort 2,6/1/22,,,,,NO PLANT
2,13,STDI,E05,cohort 2,6/1/22,,,,,NO PLANT
2,13,STDI,F02,cohort 2,6/1/22,,,,,NO PLANT
3,8,STDI,F08,cohort 2,6/1/22,,,,,NO PLANT
4,14,STDI,F08,cohort 2,6/1/22,,,,,NO PLANT
3,8,STDI,G07,cohort 2,6/1/22,,,,,NO PLANT
4,14,STDI,A03,cohort 3,6/1/22,,,,,NO PLANT
3,8,STDI,D02,cohort 3,6/1/22,,,,,NO PLANT
4,14,STDI,E03,cohort 3,6/1/22,,,,,NO PLANT
2,13,STDI,E13,cohort 3,6/1/22,,,,,NO PLANT
2,13,STDI,F04,cohort 3,6/1/22,,,,,NO PLANT
4,14,STDI,F10,cohort 3,6/1/22,,,,,NO PLANT
2,13,STDI,G07,cohort 3,6/1/22,,,,,NO PLANT
4,14,STDI,G09,cohort 3,6/1/22,,,,,NO PLANT
3,8,STDI,G11,cohort 3,6/1/22,,,,,NO PLANT
3,8,STDI,C05,cohort 4,6/1/22,,,,,NO PLANT
2,13,STDI,D10,cohort 4,6/1/22,,,,,NO PLANT
3,8,STDI,B02,cohort 5,6/1/22,,,,,NO PLANT
3,8,STDI,B06,cohort 5,6/1/22,,,,,NO PLANT
4,14,STDI,B10,cohort 5,6/1/22,,,,,NO PLANT
4,14,STDI,B14,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,C01,cohort 5,6/1/22,,,,,NO PLANT
3,8,STDI,D12,cohort 5,6/1/22,,,,,NO PLANT
4,14,STDI,D14,cohort 5,6/1/22,,,,,NO PLANT
4,14,STDI,E07,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,E09,cohort 5,6/1/22,,,,,NO PLANT
4,14,STDI,E09,cohort 5,6/1/22,,,,,NO PLANT
3,8,STDI,E11,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,F08,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,F10,cohort 5,6/1/22,,,,,NO PLANT
3,8,STDI,F12,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,G05,cohort 5,6/1/22,,,,,NO PLANT
2,13,STDI,B14,cohort 6,6/1/22,,,,,NO PLANT
2,13,STDI,C05,cohort 6,6/1/22,,,,,NO PLANT
2,13,STDI,C09,cohort 6,6/1/22,,,,,NO PLANT
4,14,STDI,C11,cohort 6,6/1/22,,,,,NO PLANT
2,13,STDI,C13,cohort 6,6/1/22,,,,,NO PLANT
4,14,STDI,E11,cohort 6,6/1/22,,,,,NO PLANT
3,8,STDI,E13,cohort 6,6/1/22,,,,,NO PLANT
3,8,STDI,F02,cohort 6,6/1/22,,,,,NO PLANT
3,8,STDI,F06,cohort 6,6/1/22,,,,,NO PLANT
4,14,STDI,G03,cohort 6,6/1/22,,,,,NO PLANT
4,14,STDI,G05,cohort 6,6/1/22,,,,,NO PLANT
3,8,STDI,G13,cohort 6,6/1/22,,,,,NO PLANT
4,14,STDI,A09,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,B06,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,B08,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,B10,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,C05,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,D04,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,D06,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,D06,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,D08,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,D10,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,D14,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,E07,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,E11,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,F06,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,F14,cohort 7,6/1/22,,,,,NO PLANT
3,8,STDI,G01,cohort 7,6/1/22,,,,,NO PLANT
4,14,STDI,G07,cohort 7,6/1/22,,,,,NO PLANT
1,9,STDI,G13,cohort 7,6/1/22,,,,,NO PLANT
2,13,STDI,C07,cohort 8,6/1/22,,,,,NO PLANT
4,14,STDI,C07,cohort 8,6/1/22,,,,,NO PLANT
2,13,STDI,D06,cohort 8,6/1/22,,,,,NO PLANT
2,13,STDI,E01,cohort 8,6/1/22,,,,,NO PLANT
4,14,STDI,E01,cohort 8,6/1/22,,,,,NO PLANT
4,14,STDI,F02,cohort 8,6/1/22,,,,,NO PLANT
2,13,STDI,F14,cohort 8,6/1/22,,,,,NO PLANT
2,13,STDI,G01,cohort 8,6/1/22,,,,,NO PLANT
4,14,STDI,G11,cohort 8,6/1/22,,,,,NO PLANT
3,4,STDR2,E01,cohort 3,6/1/22,,,,,NO PLANT
4,11,STDR2,F02,cohort 3,6/1/22,,,,,NO PLANT
4,11,STDR2,F08,cohort 3,6/1/22,,,,,NO PLANT
3,4,STDR2,F14,cohort 3,6/1/22,,,,,NO PLANT
1,5,STDR2,G11,cohort 3,6/1/22,,,,,NO PLANT
2,2,STDR2,G11,cohort 3,6/1/22,,,,,NO PLANT
4,11,STDR2,C05,cohort 5,6/1/22,,,,,NO PLANT
4,11,STDR2,C09,cohort 5,6/1/22,,,,,NO PLANT
3,4,STDR2,F02,cohort 5,6/1/22,,,,,NO PLANT
2,2,STDR2,G05,cohort 5,6/1/22,,,,,NO PLANT
2,2,STDR2,D04,cohort 6,6/1/22,,,,,NO PLANT
4,11,STDR2,D12,cohort 6,6/1/22,,,,,NO PLANT
4,11,STDR2,E01,cohort 6,6/1/22,,,,,NO PLANT
2,2,STDR2,E11,cohort 6,6/1/22,,,,,NO PLANT
3,4,STDR2,F08,cohort 6,6/1/22,,,,,NO PLANT
3,4,STDR2,F12,cohort 6,6/1/22,,,,,NO PLANT
1,5,STDR2,F14,cohort 6,6/1/22,,,,,NO PLANT
2,2,STDR2,F14,cohort 6,6/1/22,,,,,NO PLANT
4,11,STDR2,F14,cohort 6,6/1/22,,,,,NO PLANT
1,5,STDR2,G01,cohort 6,6/1/22,,,,,NO PLANT
3,4,STDR2,G01,cohort 6,6/1/22,,,,,NO PLANT
1,5,STDR2,G05,cohort 6,6/1/22,,,,,NO PLANT
2,2,STDR2,A05,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,A09,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,A09,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,A11,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,A13,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,B06,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,B08,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,B08,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,B10,cohort 7,6/1/22,,,,,NO PLANT
2,2,STDR2,B12,cohort 7,6/1/22,,,,,NO PLANT
2,2,STDR2,B14,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,C05,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,C07,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,C09,cohort 7,6/1/22,,,,,NO PLANT
2,2,STDR2,D06,cohort 7,6/1/22,,,,,NO PLANT
2,2,STDR2,D10,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,E01,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,E03,cohort 7,6/1/22,,,,,NO PLANT
2,2,STDR2,E03,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,E03,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,E13,cohort 7,6/1/22,,,,,NO PLANT
3,4,STDR2,F10,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,F12,cohort 7,6/1/22,,,,,NO PLANT
1,5,STDR2,G07,cohort 7,6/1/22,,,,,NO PLANT
4,11,STDR2,A07,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,B04,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,B04,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,B08,cohort 8,6/1/22,,,,,NO PLANT
4,11,STDR2,B10,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,B12,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,C03,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,C11,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,D04,cohort 8,6/1/22,,,,,NO PLANT
4,11,STDR2,D10,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,D12,cohort 8,6/1/22,,,,,NO PLANT
1,5,STDR2,D14,cohort 8,6/1/22,,,,,NO PLANT
4,11,STDR2,E11,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,E13,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,G03,cohort 8,6/1/22,,,,,NO PLANT
2,2,STDR2,G07,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,A09,cohort 2,6/1/22,,,,,NO PLANT
1,4,STGL1,C01,cohort 2,6/1/22,,,,,NO PLANT
4,7,STGL1,D08,cohort 2,6/1/22,,,,,NO PLANT
1,4,STGL1,F08,cohort 2,6/1/22,,,,,NO PLANT
2,12,STGL1,F14,cohort 2,6/1/22,,,,,NO PLANT
3,10,STGL1,D08,cohort 3,6/1/22,,,,,NO PLANT
4,7,STGL1,E01,cohort 3,6/1/22,,,,,NO PLANT
4,7,STGL1,E05,cohort 3,6/1/22,,,,,NO PLANT
2,12,STGL1,E07,cohort 3,6/1/22,,,,,NO PLANT
3,10,STGL1,E09,cohort 3,6/1/22,,,,,NO PLANT
1,4,STGL1,E13,cohort 3,6/1/22,,,,,NO PLANT
1,4,STGL1,G05,cohort 3,6/1/22,,,,,NO PLANT
2,12,STGL1,G13,cohort 3,6/1/22,,,,,NO PLANT
3,10,STGL1,A05,cohort 4,6/1/22,,,,,NO PLANT
2,12,STGL1,B02,cohort 4,6/1/22,,,,,NO PLANT
1,4,STGL1,B06,cohort 4,6/1/22,,,,,NO PLANT
2,12,STGL1,B06,cohort 4,6/1/22,,,,,NO PLANT
4,7,STGL1,B08,cohort 4,6/1/22,,,,,NO PLANT
1,4,STGL1,C11,cohort 4,6/1/22,,,,,NO PLANT
3,10,STGL1,E07,cohort 4,6/1/22,,,,,NO PLANT
4,7,STGL1,G11,cohort 4,6/1/22,,,,,NO PLANT
4,7,STGL1,D04,cohort 5,6/1/22,,,,,NO PLANT
1,4,STGL1,D10,cohort 5,6/1/22,,,,,NO PLANT
4,7,STGL1,D10,cohort 5,6/1/22,,,,,NO PLANT
3,10,STGL1,D14,cohort 5,6/1/22,,,,,NO PLANT
4,7,STGL1,D14,cohort 5,6/1/22,,,,,NO PLANT
2,12,STGL1,E03,cohort 5,6/1/22,,,,,NO PLANT
2,12,STGL1,E09,cohort 5,6/1/22,,,,,NO PLANT
1,4,STGL1,F14,cohort 5,6/1/22,,,,,NO PLANT
3,10,STGL1,G05,cohort 5,6/1/22,,,,,NO PLANT
3,10,STGL1,G07,cohort 5,6/1/22,,,,,NO PLANT
2,12,STGL1,A03,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,A03,cohort 6,6/1/22,,,,,NO PLANT
2,12,STGL1,C03,cohort 6,6/1/22,,,,,NO PLANT
3,10,STGL1,C03,cohort 6,6/1/22,,,,,NO PLANT
3,10,STGL1,D06,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,D06,cohort 6,6/1/22,,,,,NO PLANT
1,4,STGL1,E03,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,E03,cohort 6,6/1/22,,,,,NO PLANT
1,4,STGL1,E05,cohort 6,6/1/22,,,,,NO PLANT
3,10,STGL1,E05,cohort 6,6/1/22,,,,,NO PLANT
1,4,STGL1,E07,cohort 6,6/1/22,,,,,NO PLANT
1,4,STGL1,E09,cohort 6,6/1/22,,,,,NO PLANT
2,12,STGL1,F02,cohort 6,6/1/22,,,,,NO PLANT
3,10,STGL1,F02,cohort 6,6/1/22,,,,,NO PLANT
2,12,STGL1,F08,cohort 6,6/1/22,,,,,NO PLANT
3,10,STGL1,F08,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,F10,cohort 6,6/1/22,,,,,NO PLANT
2,12,STGL1,G03,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,G07,cohort 6,6/1/22,,,,,NO PLANT
1,4,STGL1,G09,cohort 6,6/1/22,,,,,NO PLANT
4,7,STGL1,A07,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,A09,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,A13,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,B02,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,B04,cohort 7,6/1/22,,,,,NO PLANT
4,7,STGL1,B06,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,B08,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,B10,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,C03,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,C07,cohort 7,6/1/22,,,,,NO PLANT
4,7,STGL1,C07,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,C11,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,C11,cohort 7,6/1/22,,,,,NO PLANT
4,7,STGL1,D02,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,D10,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,E01,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,E05,cohort 7,6/1/22,,,,,NO PLANT
4,7,STGL1,E13,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,F02,cohort 7,6/1/22,,,,,NO PLANT
4,7,STGL1,F02,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,F10,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,G01,cohort 7,6/1/22,,,,,NO PLANT
2,12,STGL1,G09,cohort 7,6/1/22,,,,,NO PLANT
3,10,STGL1,G13,cohort 7,6/1/22,,,,,NO PLANT
1,4,STGL1,A07,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,A09,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,B10,cohort 8,6/1/22,,,,,NO PLANT
1,4,STGL1,B14,cohort 8,6/1/22,,,,,NO PLANT
1,4,STGL1,C05,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,C11,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,D08,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,D10,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,D14,cohort 8,6/1/22,,,,,NO PLANT
1,4,STGL1,E01,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,E01,cohort 8,6/1/22,,,,,NO PLANT
1,4,STGL1,F04,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,F06,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,F08,cohort 8,6/1/22,,,,,NO PLANT
4,7,STGL1,G03,cohort 8,6/1/22,,,,,NO PLANT
1,4,STGL1,G11,cohort 8,6/1/22,,,,,NO PLANT
2,12,STGL1,G11,cohort 8,6/1/22,,,,,NO PLANT
4,8,STIN,G09,cohort 3,6/1/22,,,,,NO PLANT
2,4,STIN,E09,cohort 7,6/1/22,,,,,NO PLANT
4,8,STIN,F06,cohort 7,6/1/22,,,,,NO PLANT
3,1,STIN,G01,cohort 7,6/1/22,,,,,NO PLANT
4,3,STPO,B08,cohort 3,6/1/22,,,,,NO PLANT
2,7,STPO,F14,cohort 3,6/1/22,,,,,NO PLANT
4,3,STPO,A05,cohort 4,6/1/22,,,,,NO PLANT
2,7,STPO,A13,cohort 4,6/1/22,,,,,NO PLANT
4,3,STPO,A13,cohort 4,6/1/22,,,,,NO PLANT
1,3,STPO,C05,cohort 4,6/1/22,,,,,NO PLANT
2,7,STPO,C05,cohort 4,6/1/22,,,,,NO PLANT
1,3,STPO,C13,cohort 4,6/1/22,,,,,NO PLANT
1,3,STPO,D10,cohort 4,6/1/22,,,,,NO PLANT
3,11,STPO,E01,cohort 4,6/1/22,,,,,NO PLANT
2,7,STPO,E03,cohort 4,6/1/22,,,,,NO PLANT
1,3,STPO,E07,cohort 4,6/1/22,,,,,NO PLANT
3,11,STPO,G01,cohort 4,6/1/22,,,,,NO PLANT
3,11,STPO,G03,cohort 4,6/1/22,,,,,NO PLANT
4,3,STPO,D12,cohort 5,6/1/22,,,,,NO PLANT
1,3,STPO,E11,cohort 5,6/1/22,,,,,NO PLANT
4,3,STPO,F08,cohort 5,6/1/22,,,,,NO PLANT
2,7,STPO,F10,cohort 5,6/1/22,,,,,NO PLANT
1,3,STPO,G01,cohort 5,6/1/22,,,,,NO PLANT
3,11,STPO,G05,cohort 5,6/1/22,,,,,NO PLANT
4,3,STPO,G09,cohort 5,6/1/22,,,,,NO PLANT
3,11,STPO,G11,cohort 5,6/1/22,,,,,NO PLANT
2,7,STPO,G13,cohort 5,6/1/22,,,,,NO PLANT
4,3,STPO,G13,cohort 5,6/1/22,,,,,NO PLANT
4,3,STPO,C07,cohort 7,6/1/22,,,,,NO PLANT
3,11,STPO,C13,cohort 7,6/1/22,,,,,NO PLANT
4,3,STPO,D02,cohort 7,6/1/22,,,,,NO PLANT
4,3,STPO,D06,cohort 7,6/1/22,,,,,NO PLANT
1,3,STPO,E01,cohort 7,6/1/22,,,,,NO PLANT
3,11,STPO,E11,cohort 7,6/1/22,,,,,NO PLANT
1,3,STPO,F08,cohort 7,6/1/22,,,,,NO PLANT
3,11,STPO,F08,cohort 7,6/1/22,,,,,NO PLANT
2,7,STPO,F12,cohort 7,6/1/22,,,,,NO PLANT
1,3,STPO,F14,cohort 7,6/1/22,,,,,NO PLANT
2,7,STPO,G01,cohort 7,6/1/22,,,,,NO PLANT
4,3,STPO,G01,cohort 7,6/1/22,,,,,NO PLANT
2,7,STPO,G07,cohort 7,6/1/22,,,,,NO PLANT
1,3,STPO,F10,cohort 8,6/1/22,,,,,NO PLANT
2,7,STPO,G03,cohort 8,6/1/22,,,,,NO PLANT
2,7,STPO,G11,cohort 8,6/1/22,,,,,NO PLANT
1,3,STPO,G13,cohort 8,6/1/22,,,,,NO PLANT
4,1,STTO_BH,A01,cohort 2,6/1/22,,,,,NO PLANT
1,10,STTO_BH,A03,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,A03,cohort 2,6/1/22,,,,,NO PLANT
4,1,STTO_BH,A03,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,A11,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,B08,cohort 2,6/1/22,,,,,NO PLANT
1,10,STTO_BH,B12,cohort 2,6/1/22,,,,,NO PLANT
4,1,STTO_BH,C01,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,D06,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,D10,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,D10,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,E03,cohort 2,6/1/22,,,,,NO PLANT
1,10,STTO_BH,E05,cohort 2,6/1/22,,,,,NO PLANT
4,1,STTO_BH,E13,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F02,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F06,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F10,cohort 2,6/1/22,,,,,NO PLANT
4,1,STTO_BH,F12,cohort 2,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F14,cohort 2,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G01,cohort 2,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G07,cohort 2,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G09,cohort 2,6/1/22,,,,,NO PLANT
2,11,STTO_BH,C01,cohort 3,6/1/22,,,,,NO PLANT
4,1,STTO_BH,C11,cohort 3,6/1/22,,,,,NO PLANT
3,6,STTO_BH,D14,cohort 3,6/1/22,,,,,NO PLANT
4,1,STTO_BH,E01,cohort 3,6/1/22,,,,,NO PLANT
2,11,STTO_BH,E05,cohort 3,6/1/22,,,,,NO PLANT
2,11,STTO_BH,E07,cohort 3,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F04,cohort 3,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F04,cohort 3,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F08,cohort 3,6/1/22,,,,,NO PLANT
4,1,STTO_BH,F08,cohort 3,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F10,cohort 3,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F12,cohort 3,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G01,cohort 3,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G11,cohort 3,6/1/22,,,,,NO PLANT
2,11,STTO_BH,B02,cohort 4,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D08,cohort 4,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D12,cohort 4,6/1/22,,,,,NO PLANT
4,1,STTO_BH,E03,cohort 4,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F06,cohort 4,6/1/22,,,,,NO PLANT
2,11,STTO_BH,G03,cohort 4,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G07,cohort 4,6/1/22,,,,,NO PLANT
2,11,STTO_BH,G07,cohort 4,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G09,cohort 4,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G13,cohort 4,6/1/22,,,,,NO PLANT
1,10,STTO_BH,A11,cohort 5,6/1/22,,,,,NO PLANT
3,6,STTO_BH,C01,cohort 5,6/1/22,,,,,NO PLANT
1,10,STTO_BH,C03,cohort 5,6/1/22,,,,,NO PLANT
3,6,STTO_BH,C07,cohort 5,6/1/22,,,,,NO PLANT
2,11,STTO_BH,C09,cohort 5,6/1/22,,,,,NO PLANT
4,1,STTO_BH,D02,cohort 5,6/1/22,,,,,NO PLANT
4,1,STTO_BH,E09,cohort 5,6/1/22,,,,,NO PLANT
1,10,STTO_BH,E11,cohort 5,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F10,cohort 5,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F12,cohort 5,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G09,cohort 5,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G11,cohort 5,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G13,cohort 5,6/1/22,,,,,NO PLANT
2,11,STTO_BH,D02,cohort 6,6/1/22,,,,,NO PLANT
2,11,STTO_BH,D08,cohort 6,6/1/22,,,,,NO PLANT
1,10,STTO_BH,E07,cohort 6,6/1/22,,,,,NO PLANT
3,6,STTO_BH,E09,cohort 6,6/1/22,,,,,NO PLANT
1,10,STTO_BH,E13,cohort 6,6/1/22,,,,,NO PLANT
1,10,STTO_BH,F08,cohort 6,6/1/22,,,,,NO PLANT
4,1,STTO_BH,F10,cohort 6,6/1/22,,,,,NO PLANT
2,11,STTO_BH,F14,cohort 6,6/1/22,,,,,NO PLANT
3,6,STTO_BH,F14,cohort 6,6/1/22,,,,,NO PLANT
4,1,STTO_BH,F14,cohort 6,6/1/22,,,,,NO PLANT
1,10,STTO_BH,G03,cohort 6,6/1/22,,,,,NO PLANT
2,11,STTO_BH,G05,cohort 6,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G05,cohort 6,6/1/22,,,,,NO PLANT
4,1,STTO_BH,G05,cohort 6,6/1/22,,,,,NO PLANT
3,6,STTO_BH,G11,cohort 6,6/1/22,,,,,NO PLANT
1,10,STTO_BH,C01,cohort 7,6/1/22,,,,,NO PLANT
