Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species
CAIN3,4,6,B02,cohort 2,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,X,NA,,NA,NA,NA,NA,NA,NA,12/3/21,,NA,0.0062,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN
CAIN3,4,6,E11,cohort 2,6/22/22,0,0,1,,,6/1/22,0,1,0,NA,,1.5,coh 5 blk 3 rep 7 (11/2),FL,6.6,,2/11/22,NA,3/30/22,7,NA,NA,NA,already marked for flower no data,NA,0.0067,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN
CAIN3,4,6,G01,cohort 2,6/22/22,0,0,1,,,6/1/22,0,1,0,NA,,0.8,,FL,11,,2/11/22,NA,3/2/22,10.6,4/7/22,14.1,NA,height recorded 4/4,NA,0.0149,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN
CAIN3,4,6,G03,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.9,,B,10.4,,2/18/22,NA,3/30/22,12.7,4/6/22,12.9,NA,,NA,0.0085,,10/11/21,10/28/21,11/18/21,1,0,0,LONG,CAIN
CAIN3,1,11,B12,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,,FL,17.2,,2/14/22,NA,3/2/22,NA,3/16/22,18.5,5/23/22,,NA,0.0446,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN
CAIN3,1,11,C07,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,0,0,3,NA,,1.3,11/23 from cohort 3b petri,FL,18,,2/11/22,NA,3/4/22,NA,3/11/22,18.1,6/3/22,,NA,0.0247,,11/1/21,11/18/21,12/9/21,2,3,0.0037,LONG,CAIN
CAIN3,1,11,D02,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.3,11/23 from cohort 3b ,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN
CAIN3,2,3,A13,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,planted in cohort 2,X,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN
CAIN3,2,3,F06,cohort 3,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.9,11/23 from cohort 3b ,FL,12.4,,3/14/22,NA,NA,NA,3/28/22,11.7,5/23/22,,NA,0.0171,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN
CAIN3,3,13,A13,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1,11/23 from cohort 3b petri,V,9.5,,3/16/22,11.5,NA,NA,NA,NA,4/27/22,,NA,0.0185,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN
CAIN3,3,13,D02,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.3,11/23 from cohort 3b ,FL,12.5,,2/16/22,NA,3/9/22,12,3/16/22,12.2,4/27/22,,NA,0.0056,,11/1/21,11/18/21,12/9/21,1,2,0.0021,LONG,CAIN
CAIN3,4,6,B12,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,6,NA,,1.1,11/23 from cohort 3b petri,FR,18,,2/9/22,NA,2/25/22,NA,3/7/22,18.3,NA,height recorded 4/4,NA,0.0367,,11/1/21,11/18/21,12/9/21,1,1,0.0014,LONG,CAIN
CAIN3,4,6,C01,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,2.2,11/23 from cohort 3b ,FL,19.2,,2/14/22,NA,3/4/22,NA,3/16/22,19.4,NA,,NA,0.0341,,11/1/21,11/18/21,12/9/21,1,4,0.0048,LONG,CAIN
CAIN3,1,11,A03,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,B,11.4,,2/21/22,NA,3/16/22,11.6,4/1/22,12.3,5/23/22,,NA,0.0108,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,1,11,B06,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.6,,B,10.5,,2/21/22,NA,3/23/22,12.7,4/6/22,11.3,NA,,NA,0.0107,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,1,11,D04,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.1,,B,4.2,,3/18/22,6.8,4/11/22,8.5,NA,NA,NA,,NA,0.0086,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,1,11,D12,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,,B,5.5,,3/7/22,NA,3/28/22,9.4,NA,NA,5/23/22,,NA,0.0135,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,1,11,E07,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,FL,13.5,,2/21/22,NA,3/11/22,13.8,3/25/22,13.8,5/23/22,,NA,0.0212,,11/22/21,12/9/21,12/30/21,1,1,6.00E-04,LONG,CAIN
CAIN3,1,11,E11,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,0.7,,B,6.4,,3/7/22,NA,3/23/22,9.8,4/15/22,10,NA,,NA,0.0101,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,B06,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,B,4.4,,3/28/22,7.5,NA,NA,NA,NA,5/20/22,,NA,0.0094,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,C01,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1,,V,1.5,,NA,NA,NA,NA,NA,NA,3/25/22,1.4 cm at death,NA,0.0028,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,C07,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.1,,X,NA,,NA,NA,NA,NA,NA,NA,2/16/22,,NA,0.0034,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,D02,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,2.4,,V,4,,3/11/22,5.3,NA,NA,NA,NA,NA,,NA,0.016,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,D04,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,0.5,,X,NA,,2/21/22,NA,NA,NA,NA,NA,NA,,NA,0.0019,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,2,3,E13,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,V,1.6,,NA,NA,NA,NA,NA,NA,4/22/22,,NA,0.0054,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,3,13,A11,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,X,NA,,NA,NA,NA,NA,NA,NA,1/24/22,dead/wilted,NA,0.0115,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,3,13,B06,cohort 4,6/22/22,0,0,0,,,6/1/22,0,0,3,NA,,0.8,,V,1.6,,4/6/22,2.1,5/2/22,2.2,NA,NA,NA,,NA,0.0056,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,3,13,C05,cohort 4,6/22/22,0,0,2,,,6/1/22,0,0,3,NA,,1.5,,V,5.1,,3/25/22,7.6,4/20/22,7.9,NA,NA,NA,,NA,0.0087,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,3,13,C11,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,7,NA,,1.4,,B,13.1,,3/7/22,NA,3/14/22,14.3,3/30/22,15.2,NA,,NA,0.0195,,11/22/21,12/9/21,12/30/21,1,0,0,LONG,CAIN
CAIN3,3,13,D06,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,V,1.9,,4/6/22,2,NA,NA,NA,NA,4/22/22,height 15 cm,NA,0.0042,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,3,13,D14,cohort 4,6/22/22,N/A,N/A,N/A,N/A,NO PLANT,6/1/22,NA,NA,NA,NA,NO PLANT,1,,X,NA,,2/16/22,NA,NA,NA,NA,NA,NA,,NA,0,NO PLANT,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,A01,cohort 4,6/22/22,0,1,0,,,6/1/22,0,1,1,NA,,1.3,,B,7.8,,3/14/22,8.3,3/25/22,8.6,4/7/22,9.9,NA,,NA,0.0079,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,A11,cohort 4,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,X,NA,,NA,NA,NA,NA,NA,NA,1/3/22,,NA,0,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,A13,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.4,,V,3.1,,3/30/22,5.8,5/2/22,6.2,NA,NA,5/18/22,,NA,0.0056,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,C03,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,6,NA,,2.2,,B,10,,3/4/22,NA,3/30/22,13.5,5/4/22,14.4,NA,,NA,0.0171,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,C09,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,1,0,2,NA,,2,,B,7,,3/30/22,15.5,5/2/22,15.5,NA,NA,NA,,NA,0.0181,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,4,6,F14,cohort 4,6/22/22,0,0,0,,,6/1/22,2,0,0,NA,,1.3,,V,1.5,,4/6/22,2.5,NA,NA,NA,NA,NA,,NA,0.0049,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN
CAIN3,1,11,A05,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,9,NA,,0.5,,B,3.2,,3/16/22,7.1,3/28/22,15.9,4/6/22,16.7,NA,,NA,0.0309,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,1,11,C01,cohort 5,6/22/22,0,1,4,,,6/1/22,0,0,3,NA,,0.6,,B,5.9,,3/9/22,5,3/23/22,14.6,4/1/22,14.9,NA,added green pick 4/22,NA,0.0209,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAIN
CAIN3,1,11,E03,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.9,late 1/11,V,2.3,,4/4/22,5.9,NA,NA,5/2/22,8.1,NA,,NA,0.0167,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,1,11,E13,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.9,1/11 petri,V,2.8,,4/1/22,9,4/11/22,12.8,4/22/22,10.5,NA,,NA,0.0147,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,2,3,B02,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,6,NA,,0.2,,V,4.7,,3/11/22,5.6,3/25/22,13.1,4/6/22,13.1,NA,,NA,0.0238,,12/13/21,12/30/21,1/20/22,2,0,0,LONG,CAIN
CAIN3,2,3,C09,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,6,NA,,1,,V,3.6,,3/14/22,4.6,3/28/22,13.8,4/6/22,15,NA,,NA,0.0182,,12/13/21,12/30/21,1/20/22,2,0,0,LONG,CAIN
CAIN3,2,3,D12,cohort 5,6/22/22,0,0,2,,,6/1/22,0,0,1,NA,,0.9,1/11 petri,V,1.7,,4/20/22,3.1,5/20/22,4.4,NA,NA,NA,,NA,0.0053,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,2,3,D14,cohort 5,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.8,1/11 petri,V,2.4,,NA,NA,NA,NA,NA,NA,3/30/22,3.8 at death,NA,0.011,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,3,13,A07,cohort 5,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,1.7,,V,3.9,,NA,NA,NA,NA,NA,NA,4/13/22,,NA,0.0118,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,3,13,B02,cohort 5,6/22/22,0,0,1,,,6/1/22,1,0,1,NA,,1.1,1/11 petri,V,1.6,,4/6/22,5,NA,NA,NA,NA,NA,,NA,0.0056,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,3,13,C07,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.2,Cohort 4 late transplant,V,2.6,,3/25/22,11.3,4/4/22,13.6,4/17/22,14.1,NA,,NA,0.0097,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,4,6,A05,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1.6,,B,8.8,,3/14/22,12,3/28/22,18.4,4/7/22,12.5,NA,,NA,0.0193,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAIN
CAIN3,4,6,B06,cohort 5,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2,1/11 petri,V,2.6,,NA,NA,NA,NA,NA,NA,3/28/22,2.1 cm at death,NA,0.007,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN
CAIN3,1,11,A07,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.4,,V,2.1,,4/11/22,8.9,5/9/22,14.3,5/20/22,14.3,NA,,NA,0.014,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,A13,cohort 6,6/22/22,0,0,1,,,6/1/22,0,0,1,NA,,1.2,,V,1.8,,4/6/22,6.4,4/25/22,10.4,5/6/22,10,NA,4/11/22 switched green pick to pink,NA,0.0123,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,B02,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,,V,1.1,,4/20/22,3.1,NA,NA,NA,NA,5/20/22,,NA,0.0053,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,C05,cohort 6,6/22/22,0,1,1,,,6/1/22,1,0,1,NA,,0.9,,V,1.5,,3/25/22,4.2,4/27/22,5.5,5/20/22,5.5,NA,,NA,0.0064,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,F08,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,1.9,2/3 petri,V,2.4,,NA,NA,NA,NA,NA,NA,4/8/22,,NA,0.0086,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,A01,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,V,1.5,,NA,NA,NA,NA,NA,NA,5/20/22,,NA,0.0034,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,A05,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,0,NA,,1.4,,V,2,,5/2/22,2.7,NA,NA,NA,NA,NA,,NA,0.0065,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,A11,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,V,1.4,,NA,NA,NA,NA,NA,NA,3/25/22,1.6 cm at death,NA,0.0022,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,E11,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,2/3 petri,V,2.4,,NA,NA,NA,NA,NA,NA,3/25/22,1.4 cm at death,NA,0.0122,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,F14,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1.7,2/3 petri,V,2.3,,4/6/22,5.6,4/27/22,10.7,5/18/22,12,NA,,NA,0.011,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,C01,cohort 6,6/22/22,0,0,1,,,6/1/22,0,0,3,NA,,1.5,,V,1.7,,4/13/22,3.2,NA,NA,NA,NA,NA,,NA,0.0054,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,C03,cohort 6,6/22/22,0,1,2,,,6/1/22,0,1,2,NA,,2,,V,2.1,,4/6/22,7.1,4/18/22,11.6,5/4/22,11.9,NA,,NA,0.0219,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,D04,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,2.3,,V,2.1,,NA,NA,5/2/22,2,NA,NA,NA,,NA,0.0296,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,F02,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,0.9,2/3 petri,V,1.9,,4/11/22,5.9,4/29/22,10.6,5/11/22,11.2,NA,,NA,0.0153,,1/10/22,1/27/22,2/17/22,1,0,0,LONG,CAIN
CAIN3,3,13,F08,cohort 6,6/22/22,0,0,2,,,6/1/22,0,0,2,NA,,1.8,2/3 petri,V,2.2,,4/13/22,10.1,4/25/22,14.1,5/2/22,15.4,NA,,NA,0.0204,,1/10/22,1/27/22,2/17/22,1,2,9.00E-04,LONG,CAIN
CAIN3,3,13,G11,cohort 6,6/22/22,0,0,2,,,6/1/22,0,1,3,NA,,1,2/3 petri,V,2.4,,4/6/22,5.6,4/25/22,11.6,5/2/22,12.2,NA,,NA,0.0171,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,A03,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,2,0,0,NA,,1.4,,V,2.3,,4/13/22,3.3,NA,NA,NA,NA,NA,,NA,0.0088,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,B10,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.2,,V,3.1,,4/13/22,4.6,NA,NA,NA,NA,NA,,NA,0.0052,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,C11,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,3,0,2,NA,,1.2,2/3 petri,V,3.5,,4/13/22,9.4,NA,NA,NA,NA,NA,,NA,0.023,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,F06,cohort 6,6/22/22,0,0,5,,,6/1/22,NA,NA,NA,NA,NO PLANT,1.3,2/3 petri,V,2.6,,4/11/22,7.3,5/2/22,12.2,NA,NA,NA,,NA,0.018,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,G09,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,2/3 petri,V,3.6,,NA,NA,NA,NA,NA,NA,3/28/22,1.1 cm at death,NA,0.0088,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,G11,cohort 6,6/22/22,0,0,1,,,6/1/22,1,1,0,NA,,1,2/3 petri,V,3,,4/18/22,4.3,5/16/22,12.8,6/3/22,12.1,NA,,NA,0.0106,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,D06,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/11/22,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,D10,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.5,Petri; Didn't survive,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,1,11,E01,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.3,petri 3/3;Didn't survive,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,B12,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,Petri; Didn't survive,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,C13,cohort 7,6/22/22,0,0,1,,,6/1/22,0,0,0,NA,,0.5,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0042,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,E07,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1,petri 3/3,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/20/22,,NA,0.0036,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,A01,cohort 7,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,0,NA,,0.2,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0056,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,3,13,B04,cohort 7,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,0.9,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/17/22,,NA,0.0056,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,A09,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.5,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,3/28/22,Missing,NA,0,NO PLANT,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,4,6,B04,cohort 7,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,0,NA,,0.9,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0018,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN
CAIN3,2,3,B04,cohort 8,6/22/22,2,0,0,,,6/1/22,0,0,0,NA,,1.8,,,NA,not in yet,6/8/22,5.6,NA,NA,NA,NA,NA,,NA,0.0135,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAIN
CAIN3,3,13,A03,cohort 8,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,0,0,0,NA,,1.4,Cohort 7,,NA,not in yet,NA,NA,NA,NA,NA,NA,6/6/22,,NA,0.0057,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAIN
CAIN3,4,6,A07,cohort 8,6/22/22,0,0,0,,,6/1/22,2,0,2,NA,,1.9,Cohort 7,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0.0059,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAIN
CAIN4,1,13,A03,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.1,,FR,21,,1/31/22,NA,2/16/22,NA,2/25/22,20.2,4/25/22,,NA,0.0353,,9/20/21,10/7/21,10/28/21,1,2,0.0035,LONG,CAIN
CAIN4,1,13,A05,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,0,NA,,1.4,,B,13.3,,2/16/22,NA,2/28/22,15.6,4/6/22,14.5,NA,,NA,0.0211,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
CAIN4,1,13,B12,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.9,,FL,13.6,,2/1/22,NA,2/23/22,NA,3/28/22,13.5,5/23/22,added fruit pick 4/13,NA,0.0324,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
CAIN4,1,13,E05,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,4,NA,,1,,B,4.2,,3/4/22,5.6,NA,NA,NA,NA,NA,,NA,0.0076,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
CAIN4,1,13,E09,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,,FL,11.9,,1/31/22,NA,2/16/22,13,4/1/22,13,5/23/22,,NA,0.0222,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
CAIN4,1,13,E13,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.8,,FR,20.9,,1/31/22,NA,2/21/22,NA,3/2/22,20.9,5/11/22,,NA,0.0358,,9/20/21,10/7/21,10/28/21,1,4,0.0035,SHORT,CAIN
CAIN4,2,14,A01,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,X,NA,,NA,NA,NA,NA,NA,NA,12/3/21,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
CAIN4,2,14,B02,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,X,NA,,NA,NA,NA,NA,NA,NA,12/3/21,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN
