,Pop,Bench,Block,Position,Cohort,long.repro.census.date,long.flower.bud.count,long.mature.fruit.count,long.pedicel.count,long.STTO.BH.height.cm,long.repro.notes,short.repro.census.date,short.flower.bud.count,short.mature.fruit.count,short.pedicel.count,short.STTO.BH.height.cm,short.repro.notes,transplant.height.cm,transplant.height.notes,Mid.Season.Height.Pheno.Stage,Mid.Season.Height.cm,Mid.Season.Height.Notes,First.Bud.Date,first.bud.height.cm,First.Flower.Date,first.flower.height.cm,First.Fruit.Date,first.fruit.height.cm,Death.Date,phenology.notes,biomass.BGB.STTO.BH.g,total.ABG.biomass,biomass.notes,plant.date,transplant.date,rando.date,long.fruit.count.seeds,long.seed.counts,long.seed.weight.g,Season,Species,First.Bud.Date.jday,First.Flower.Date.jday,First.Fruit.Date.jday,rando.date.jday,Bud.season_days,Bud.data_days,Bud.perc_complete,Bud.chilling_Hours,Bud.utah_Model,Bud.chill_portions,Bud.GDH,Flower.season_days,Flower.data_days,Flower.perc_complete,Flower.chilling_Hours,Flower.utah_Model,Flower.chill_portions,Flower.GDH,Fruit.season_days,Fruit.data_days,Fruit.perc_complete,Fruit.chilling_Hours,Fruit.utah_Model,Fruit.chill_portions,Fruit.GDH,Bud.PTU,flower.PTU,fruit.PTU,bud.to.fruit.PTU
306,CACO1,4,4,C07,cohort 5,6/22/22,0,1,6,,,6/1/22,0,1,5,NA,,1.3,,B,4.1,,3/21/22,6.2,4/7/22,11.1,4/13/22,11.1,NA,,NA,0.0166,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CACO1,80,97,103,20,61,61,100,355,178,9.9047205,11658.94551,78,78,100,359,57.5,10.90189401,15343.81993,84,84,100,375,23,10.90189401,16818.81841,9448.35752,13510.85006,14887.96535,5666.988951
307,CACO1,4,4,C09,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1.7,,V,1.5,,4/25/22,3.7,5/16/22,11.8,5/20/22,NA,NA,,NA,0.0146,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CACO1,115,136,140,48,68,68,100,191,-176.5,4.365625159,14591.2486,89,89,100,207,-379,4.365625159,19147.51836,93,93,100,207,-452,4.365625159,20075.70408,13892.14045,20011.47256,21489.35835,7901.652011
308,CACO1,4,4,C11,cohort 3,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,0,NA,FRUIT COLLECTED,1,11/23 from cohort 3b,FL,15.6,,2/21/22,NA,3/11/22,15.5,3/21/22,18.4,NA,,NA,0.0308,,11/1/21,11/18/21,12/9/21,1,4,0.0082,LONG,CACO1,52,70,80,343,75,75,100,657,757,34.58420648,10070.82512,93,93,100,765,806.5,37.95265813,13427.29306,103,103,100,784,774.5,37.95265813,15777.29012,7879.178594,10746.56873,12724.28567,4983.780811
309,CACO1,4,4,C13,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,1,0,1,NA,,1.4,,V,1,,4/22/22,3.2,NA,NA,NA,NA,NA,,NA,0.0118,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CACO1,112,NA,NA,48,65,65,100,191,-151,4.365625159,14030.02832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13017.39159,NA,NA,NA
310,CACO1,4,4,D02,cohort 8,6/22/22,0,0,2,,,6/1/22,3,0,0,NA,,2.5,,,NA,not in yet,5/31/22,9.1,6/3/22,11.6,NA,NA,NA,,NA,0.0298,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CACO1,151,154,NA,104,48,48,100,27,-539.5,0,10788.67149,51,51,100,27,-597.5,0,11468.99222,NA,NA,NA,NA,NA,NA,NA,14555.56384,15741.66202,NA,NA
311,CACO1,4,4,D04,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.4,,V,2.2,,4/29/22,5.6,5/16/22,10.1,NA,NA,NA,,NA,0.0201,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CACO1,119,136,NA,48,72,72,100,191,-210,4.365625159,15415.64061,89,89,100,207,-379,4.365625159,19147.51836,NA,NA,NA,NA,NA,NA,NA,14997.88066,20011.47256,NA,NA
312,CACO1,4,4,D08,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,2.1,,B,7.4,,3/7/22,NA,NA,NA,3/30/22,14.3,NA,,NA,0.0267,,11/22/21,12/9/21,12/30/21,1,1,0.0018,LONG,CACO1,66,NA,89,364,68,68,100,519,442,22.39560616,11068.6894,NA,NA,NA,NA,NA,NA,NA,91,91,100,550,359,23.39277967,16209.70318,8672.16226,NA,13454.22486,4947.332611
313,CACO1,4,4,D10,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1.9,,FL,14,,2/18/22,NA,3/11/22,14.5,3/21/22,14.7,NA,,NA,0.0296,,9/20/21,10/7/21,10/28/21,1,1,0.0021,LONG,CACO1,49,70,80,301,114,114,100,741,882,44.48270518,18129.4035,135,135,100,871,946,47.85115683,22052.5645,145,145,100,890,914,47.85115683,24402.56156,12968.47178,16296.93916,18274.6561,5470.033417
314,CACO1,4,4,E03,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.5,,V,2.2,,3/25/22,8,5/2/22,14.2,NA,NA,NA,,NA,0.0144,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CACO1,84,122,NA,364,86,86,100,546,369.5,22.39560616,15111.84736,124,124,100,577,137.5,23.39277967,23600.99315,NA,NA,NA,NA,NA,NA,NA,12490.58231,21673.66992,NA,NA
315,CACO1,4,4,E11,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH,6/1/22,0,0,1,NA,ON SHORT SEASON BENCH,2.1,,FL,13,,2/18/22,NA,3/9/22,12.3,3/21/22,14.6,NA,,NA,0.0303,,9/20/21,10/7/21,10/28/21,1,1,0.0024,SHORT,CACO1,49,68,80,301,114,114,100,741,882,44.48270518,18129.4035,133,133,100,869,945,47.85115683,21609.73766,145,145,100,890,914,47.85115683,24402.56156,12968.47178,15929.03403,18274.6561,5470.033417
316,CACO1,4,4,F08,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,3,NA,,1.3,,B,10.2,,3/4/22,NA,3/16/22,12.9,3/30/22,12.4,NA,,NA,0.0272,,10/11/21,10/28/21,11/18/21,1,0,0,LONG,CACO1,63,75,89,322,107,107,100,821,950.5,45.87234531,15551.43829,119,119,100,871,954,46.05132038,18153.1039,133,133,100,882,886,47.04849389,21224.43944,12020.29482,14194.14729,17218.23885,5387.232272
317,CACO1,4,4,F14,cohort 1,6/22/22,NA,NA,NA,NA,ON SHORT SEASON BENCH-AC,6/1/22,1,1,3,NA,ON SHORT SEASON BENCH,1.5,,B,4.7,,3/7/22,NA,NA,NA,4/13/22,8.2,NA,,NA,0.0147,,9/20/21,10/7/21,10/28/21,0,0,0,SHORT,CACO1,66,NA,103,301,131,131,100,863,943,47.85115683,21197.68516,NA,NA,NA,NA,NA,NA,NA,168,168,100,910,759,48.84833034,29562.43446,15528.94151,NA,23714.26393,8350.592433
318,CACO1,4,4,G09,cohort 1,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.2,,FR,15.3,,2/3/22,NA,2/23/22,NA,3/11/22,15.9,NA,,NA,0.0645,,9/20/21,10/7/21,10/28/21,1,4,0.0067,LONG,CACO1,34,54,70,301,99,99,100,659,842.5,43.22950799,15136.39344,119,119,100,790,914,45.48458229,18938.9651,135,135,100,871,946,47.85115683,22052.5645,10531.93569,13642.64487,16296.93916,5881.750884
319,CACO1,4,4,G13,cohort 5,6/22/22,0,0,2,,,6/1/22,0,0,6,NA,,1.2,,V,5,,NA,NA,3/28/22,17.9,4/4/22,18.1,NA,,NA,0.0339,,12/13/21,12/30/21,1/20/22,1,3,0.0064,LONG,CACO1,NA,87,94,20,NA,NA,NA,NA,NA,NA,NA,68,68,100,356,127,9.9047205,13163.61811,75,75,100,359,90,10.90189401,14684.45565,NA,11106.98154,12686.66407,NA
320,CAIN3,1,11,A03,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,B,11.4,,2/21/22,NA,3/16/22,11.6,4/1/22,12.3,5/23/22,,NA,0.0108,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,52,75,91,364,54,54,100,419,395.5,19.02715451,8567.100794,77,77,100,539,427,22.39560616,13138.36764,93,93,100,550,348.5,23.39277967,16640.29176,6572.769775,10430.1333,13917.98652,7483.890482
321,CAIN3,1,11,A05,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,1,9,NA,,0.5,,B,3.2,,3/16/22,7.1,3/28/22,15.9,4/6/22,16.7,NA,,NA,0.0309,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN,75,87,96,20,56,56,100,348,192,9.9047205,10523.74736,68,68,100,356,127,9.9047205,13163.61811,77,77,100,359,70.5,10.90189401,15155.17292,8460.613968,11106.98154,13207.19767,4951.326516
322,CAIN3,1,11,A07,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.4,,V,2.1,,4/11/22,8.9,5/9/22,14.3,5/20/22,14.3,NA,,NA,0.014,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,101,129,140,48,54,54,100,164,-121.5,4.365625159,11424.21097,82,82,100,193,-313.5,4.365625159,17718.69011,93,93,100,207,-452,4.365625159,20075.70408,10709.31752,17904.38439,21489.35835,10968.19751
323,CAIN3,1,11,A13,cohort 6,6/22/22,0,0,1,,,6/1/22,0,0,1,NA,,1.2,,V,1.8,,4/6/22,6.4,4/25/22,10.4,5/6/22,10,NA,4/11/22 switched green pick to pink,NA,0.0123,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,96,115,126,48,49,49,100,164,-70,4.365625159,10189.90311,68,68,100,191,-176.5,4.365625159,14591.2486,79,79,100,191,-296,4.365625159,16968.48036,9394.437632,13892.14045,17162.41668,8060.372661
324,CAIN3,1,11,B02,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.8,,V,1.1,,4/20/22,3.1,NA,NA,NA,NA,5/20/22,,NA,0.0053,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,110,NA,NA,48,63,63,100,191,-141,4.365625159,13462.33355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12583.22611,NA,NA,NA
325,CAIN3,1,11,B06,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.6,,B,10.5,,2/21/22,NA,3/23/22,12.7,4/6/22,11.3,NA,,NA,0.0107,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,52,82,96,364,54,54,100,419,395.5,19.02715451,8567.100794,84,84,100,546,381,22.39560616,14765.90678,98,98,100,550,305.5,23.39277967,17769.7932,6572.769775,11984.65841,15176.717,8742.620958
326,CAIN3,1,11,B10,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,NA,,FR,11.1,,1/27/22,NA,2/11/22,NA,2/21/22,12.4,5/23/22,,NA,0.0162,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN,27,42,52,322,71,71,100,598,812.5,39.40907608,8891.810166,86,86,100,708,892.5,41.67765793,11562.83297,96,96,100,751,922.5,42.68286873,13581.83706,6604.968183,8709.049848,10336.78377,3854.598968
327,CAIN3,1,11,B12,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,,FL,17.2,,2/14/22,NA,3/2/22,NA,3/16/22,18.5,5/23/22,,NA,0.0446,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN,45,61,75,343,68,68,100,619,730.5,33.57899568,8660.00708,84,84,100,727,780.5,37.77368306,11620.01756,98,98,100,777,788.5,37.95265813,14642.09196,6790.113914,9245.551372,11736.54212,5107.271535
328,CAIN3,1,11,B14,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.9,,X,NA,,NA,NA,NA,NA,NA,NA,12/13/21,12/3 crispy; 12/13 died,NA,0,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN,NA,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,CAIN3,1,11,C01,cohort 5,6/22/22,0,1,4,,,6/1/22,0,0,3,NA,,0.6,,B,5.9,,3/9/22,5,3/23/22,14.6,4/1/22,14.9,NA,added green pick 4/22,NA,0.0209,,12/13/21,12/30/21,1/20/22,1,0,0,LONG,CAIN,68,82,91,20,49,49,100,334,209,9.9047205,8866.12162,63,63,100,355,146,9.9047205,12151.2865,72,72,100,359,113.5,10.90189401,14025.67148,7102.735454,10015.13908,11948.46719,5050.884231
330,CAIN3,1,11,C03,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.5,coh 6 blk 2 rep 6; replaced by extra,X,NA,,NA,NA,NA,NA,NA,NA,1/31/22,1/31 dried out,NA,0.0028,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,CAIN3,1,11,C05,cohort 6,6/22/22,0,1,1,,,6/1/22,1,0,1,NA,,0.9,,V,1.5,,3/25/22,4.2,4/27/22,5.5,5/20/22,5.5,NA,,NA,0.0064,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,84,117,140,48,37,37,100,160,-6,3.36845165,7531.957259,70,70,100,191,-195.5,4.365625159,15004.62136,93,93,100,207,-452,4.365625159,20075.70408,6708.302942,14463.93533,21489.35835,15022.12715
332,CAIN3,1,11,C07,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,0,0,3,NA,,1.3,11/23 from cohort 3b petri,FL,18,,2/11/22,NA,3/4/22,NA,3/11/22,18.1,6/3/22,,NA,0.0247,,11/1/21,11/18/21,12/9/21,2,3,0.0037,LONG,CAIN,42,63,70,343,65,65,100,614,727,33.57899568,8051.821028,86,86,100,727,785,37.77368306,12040.42635,93,93,100,765,806.5,37.95265813,13427.29306,6251.444677,9562.689647,10746.56873,4684.755631
333,CAIN3,1,11,C09,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.9,,X,NA,,NA,NA,NA,NA,NA,NA,12/3/21,,NA,0,NO PLANT,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,CAIN3,1,11,C11,cohort 2,6/22/22,0,1,1,,,6/1/22,0,0,2,NA,,1.7,,B,8.5,,3/4/22,NA,3/23/22,11.1,4/27/22,9.9,NA,,NA,0.0213,,10/11/21,10/28/21,11/18/21,1,1,0.0016,LONG,CAIN,63,82,117,322,107,107,100,821,950.5,45.87234531,15551.43829,126,126,100,878,908,46.05132038,19780.64305,161,161,100,909,707,47.04849389,27599.24772,12020.29482,15748.6724,24010.22868,12179.2221
335,CAIN3,1,11,D02,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.3,11/23 from cohort 3b ,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,CAIN3,1,11,D04,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,NA,NA,NA,NA,AC,1.1,,B,4.2,,3/18/22,6.8,4/11/22,8.5,NA,NA,NA,,NA,0.0086,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,77,101,NA,364,79,79,100,544,424.5,22.39560616,13529.46735,103,103,100,550,254,23.39277967,19004.10107,NA,NA,NA,NA,NA,NA,NA,10835.22694,16491.59688,NA,NA
337,CAIN3,1,11,D06,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,petri,,NA,not in yet,NA,NA,NA,NA,NA,NA,5/11/22,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,CAIN3,1,11,D08,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,2.1,,FR,14.7,,1/24/22,NA,2/9/22,NA,2/14/22,15.3,4/15/22,,NA,0.0384,,9/20/21,10/7/21,10/28/21,1,3,0.0027,LONG,CAIN,24,40,45,301,89,89,100,577,763.5,39.35701903,13576.04458,105,105,100,717,868.5,43.47749439,16252.95135,110,110,100,725,870,43.47749439,17285.27852,9382.601568,11424.62156,12340.48435,3055.215829
339,CAIN3,1,11,D10,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.5,Petri; Didn't survive,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,CAIN3,1,11,D12,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.6,,B,5.5,,3/7/22,NA,3/28/22,9.4,NA,NA,5/23/22,,NA,0.0135,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,66,87,NA,364,68,68,100,519,442,22.39560616,11068.6894,89,89,100,547,362,22.39560616,15778.23839,NA,NA,NA,NA,NA,NA,NA,8672.16226,13076.50087,NA,NA
341,CAIN3,1,11,D14,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,,X,NA,,NA,NA,NA,NA,NA,NA,12/9/21,"12/3 looks bad, 12/9 died",NA,0.0041,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,CAIN3,1,11,E01,cohort 7,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.3,petri 3/3;Didn't survive,,NA,not in yet,NA,NA,NA,NA,NA,NA,NA,,NA,0,,2/7/22,2/24/22,3/17/22,0,0,0,LONG,CAIN,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,CAIN3,1,11,E03,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,1,NA,,1.9,late 1/11,V,2.3,,4/4/22,5.9,NA,NA,5/2/22,8.1,NA,,NA,0.0167,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN,94,NA,122,20,75,75,100,359,90,10.90189401,14684.45565,NA,NA,NA,NA,NA,NA,NA,103,103,100,386,-97.5,10.90189401,20986.37287,12686.66407,NA,19704.15059,7235.234799
344,CAIN3,1,11,E07,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,FL,13.5,,2/21/22,NA,3/11/22,13.8,3/25/22,13.8,5/23/22,,NA,0.0212,,11/22/21,12/9/21,12/30/21,1,1,0.0006,LONG,CAIN,52,70,84,364,54,54,100,419,395.5,19.02715451,8567.100794,72,72,100,527,445,22.39560616,11923.56874,86,86,100,546,369.5,22.39560616,15111.84736,6572.769775,9440.159914,12490.58231,6056.486269
345,CAIN3,1,11,E09,cohort 2,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,2.1,,B,15.5,,2/11/22,NA,3/28/22,17.1,NA,16,NA,obvious had flowers,NA,0.0218,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN,42,87,NA,322,86,86,100,708,892.5,41.67765793,11562.83297,131,131,100,879,889,46.05132038,20792.97466,NA,NA,NA,NA,NA,NA,NA,8709.049848,16840.51486,NA,NA
346,CAIN3,1,11,E11,cohort 4,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,5,NA,,0.7,,B,6.4,,3/7/22,NA,3/23/22,9.8,4/15/22,10,NA,,NA,0.0101,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,66,82,105,364,68,68,100,519,442,22.39560616,11068.6894,84,84,100,546,381,22.39560616,14765.90678,107,107,100,566,254.5,23.39277967,19888.09134,8672.16226,11984.65841,17220.21738,8713.325129
347,CAIN3,1,11,E13,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,2,NA,,1.9,1/11 petri,V,2.8,,4/1/22,9,4/11/22,12.8,4/22/22,10.5,NA,,NA,0.0147,,12/13/21,12/30/21,1/20/22,0,0,0,LONG,CAIN,91,101,112,20,72,72,100,359,113.5,10.90189401,14025.67148,82,82,100,359,19,10.90189401,16389.48079,93,93,100,386,-10.5,10.90189401,18995.29814,11948.46719,14522.07755,16830.15163,5128.190851
348,CAIN3,1,11,F04,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.4,,X,NA,,NA,NA,NA,NA,NA,NA,12/3/21,,NA,0,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,CAIN3,1,11,F08,cohort 6,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,N/A,N/A,N/A,N/A,DEAD,1.9,2/3 petri,V,2.4,,NA,NA,NA,NA,NA,NA,4/8/22,,NA,0.0086,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,CAIN3,1,11,F12,cohort 1,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2,coh 2 blk 3 rep 5,V,3.7,,4/1/22,4.9,5/2/22,4.1,NA,NA,5/16/22,12/3 crispy,NA,0.006,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,91,122,NA,301,156,156,100,894,849.5,48.84833034,26769.28752,187,187,100,921,638.5,48.84833034,33729.98892,NA,NA,NA,NA,NA,NA,NA,20774.76577,28530.44917,NA,NA
351,CAIN3,2,3,A01,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.1,,V,1.5,,NA,NA,NA,NA,NA,NA,5/20/22,,NA,0.0034,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,CAIN3,2,3,A03,cohort 1,6/22/22,N/A,N/A,N/A,N/A,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.3,,X,NA,,NA,NA,NA,NA,NA,NA,12/31/21,wilted 12/13/21,NA,0.0398,,9/20/21,10/7/21,10/28/21,0,0,0,LONG,CAIN,NA,NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,CAIN3,2,3,A05,cohort 6,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,0,NA,,1.4,,V,2,,5/2/22,2.7,NA,NA,NA,NA,NA,,NA,0.0065,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,122,NA,NA,48,75,75,100,191,-238,4.365625159,16021.10305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15891.39056,NA,NA,NA
354,CAIN3,2,3,A07,cohort 2,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,2.4,,B,9.3,,NA,NA,NA,NA,3/28/22,9.2,5/11/22,,NA,0.0097,,10/11/21,10/28/21,11/18/21,0,0,0,LONG,CAIN,NA,NA,87,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,131,100,879,889,46.05132038,20792.97466,NA,NA,16840.51486,NA
355,CAIN3,2,3,A11,cohort 6,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.2,,V,1.4,,NA,NA,NA,NA,NA,NA,3/25/22,1.6 cm at death,NA,0.0022,,1/10/22,1/27/22,2/17/22,0,0,0,LONG,CAIN,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,CAIN3,2,3,A13,cohort 3,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,0.7,planted in cohort 2,X,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,0,,11/1/21,11/18/21,12/9/21,0,0,0,LONG,CAIN,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,CAIN3,2,3,B02,cohort 5,6/22/22,NA,NA,NA,NA,AC,6/1/22,0,0,6,NA,,0.2,,V,4.7,,3/11/22,5.6,3/25/22,13.1,4/6/22,13.1,NA,,NA,0.0238,,12/13/21,12/30/21,1/20/22,2,0,0,LONG,CAIN,70,84,96,20,51,51,100,336,210,9.9047205,9308.948457,65,65,100,355,134.5,9.9047205,12497.22708,77,77,100,359,70.5,10.90189401,15155.17292,7470.640584,10521.06298,13207.19767,5935.912057
358,CAIN3,2,3,B04,cohort 8,6/22/22,2,0,0,,,6/1/22,0,0,0,NA,,1.8,,,NA,not in yet,6/8/22,5.6,NA,NA,NA,NA,NA,,NA,0.0135,,3/7/22,3/24/22,4/14/22,0,0,0,LONG,CAIN,159,NA,NA,104,56,56,100,27,-699.5,0,12768.57569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17635.20083,NA,NA,NA
359,CAIN3,2,3,B06,cohort 4,6/22/22,NA,NA,NA,NA,DEAD,6/1/22,NA,NA,NA,NA,DEAD,1.5,,B,4.4,,3/28/22,7.5,NA,NA,NA,NA,5/20/22,,NA,0.0094,,11/22/21,12/9/21,12/30/21,0,0,0,LONG,CAIN,87,NA,NA,364,89,89,100,547,362,22.39560616,15778.23839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13076.50087,NA,NA,NA
